"Account","Flag","Check Number","Date","Payee","Category","Master Category","Sub Category","Memo","Outflow","Inflow","Cleared","Running Balance"
"Us Bank",,,11/17/2014,"Download from usbank.com. GUITAR CENTER #2SAN FRANCISCCA","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$488.29,C,$3761.25
"Us Bank",,,11/17/2014,"Download from usbank.com. 111714PLUSTERM475 3RD ST      SAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$2.50,$0.00,C,$3758.75
"Us Bank",,,11/17/2014,"Download from usbank.com. JAMBA JUICE #91 SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.69,$0.00,C,$3753.06
"Us Bank",,,11/17/2014,"Download from usbank.com. WALGREENS 901 HYSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$7.95,$0.00,C,$3745.11
"Us Bank",,,11/17/2014,"Download from usbank.com. SUBWAY # 6625   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.84,$0.00,C,$3735.27
"Us Bank",,,11/17/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$3725.27
"Us Bank",,,11/17/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$10.58,$0.00,C,$3714.69
"Us Bank",,,11/17/2014,"Download from usbank.com. NNT VILLAGE PETSSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$10.86,$0.00,C,$3703.83
"Us Bank",,,11/17/2014,"Download from usbank.com. SAFEWAY STORE  2SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$18.11,$0.00,C,$3685.72
"Us Bank",,,11/17/2014,"Download from usbank.com. FAIRMONT HOTELS SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$24.81,$0.00,C,$3660.91
"Us Bank",,,11/17/2014,"Download from usbank.com. FAIRMONT HOTELS SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$36.54,$0.00,C,$3624.37
"Us Bank",,,11/17/2014,"Download from usbank.com. 475 3RD ST      SAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$42.00,$0.00,C,$3582.37
"Us Bank",,,11/17/2014,"Download from usbank.com. INDIEGOGO 866-64INDIEGOGO.COCA","Rainy Day Funds:Gifts","Rainy Day Funds","Gifts",,$50.00,$0.00,C,$3532.37
"Us Bank",,,11/17/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$50.65,$0.00,C,$3481.72
"Us Bank",,,11/17/2014,"Download from usbank.com. COMCAST","Monthly Bills:Utilities","Monthly Bills","Utilities",,$75.65,$0.00,C,$3406.07
"Us Bank",,,11/17/2014,"Download from usbank.com. MODCLOTH INC.   888-4959699 CA","Everyday Expenses:Clothing","Everyday Expenses","Clothing",,$123.91,$0.00,C,$3282.16
"Us Bank",,,11/17/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$3132.16
"Us Bank",,,11/17/2014,"Download from usbank.com. 6703",,,,,$367.82,$0.00,C,$2764.34
"Us Bank",,,11/18/2014,"Download from usbank.com. AMAZON MKTPLACE AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$42.45,C,$2806.79
"Us Bank",,,11/18/2014,"Download from usbank.com. AMAZON MKTPLACE AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$7.89,C,$2814.68
"Us Bank",,,11/18/2014,"Download from usbank.com. Amazon.com      AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$7.11,C,$2821.79
"Us Bank",,,11/18/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.99,$0.00,C,$2811.80
"Us Bank",,,11/18/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.00,$0.00,C,$2791.80
"Us Bank",,,11/18/2014,"Download from usbank.com. AMC VAN NESS 14 SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.98,$0.00,C,$2770.82
"Us Bank",,,11/18/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$25.15,$0.00,C,$2745.67
"Us Bank",,,11/18/2014,"Download from usbank.com. PGANDE","Monthly Bills:Utilities","Monthly Bills","Utilities",,$59.86,$0.00,C,$2685.81
"Us Bank",,,11/18/2014,"Download from usbank.com. Amazon.com      AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$204.82,$0.00,C,$2480.99
"Us Bank",,,11/19/2014,"Download from usbank.com. BARRYS BOOTCAMP SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.00,$0.00,C,$2472.99
"Us Bank",,,11/19/2014,"Download from usbank.com. LYFT.COM MON AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$12.41,$0.00,C,$2460.58
"Us Bank",,,11/19/2014,"Download from usbank.com. Audible US      888-283-5051NJ","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$14.55,$0.00,C,$2446.03
"Us Bank",,,11/19/2014,"Download from usbank.com. ATT","Monthly Bills:Cell Phone","Monthly Bills","Cell Phone",,$225.93,$0.00,C,$2220.10
"Us Bank",,,11/20/2014,"Download from usbank.com. Amazon.com      AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$10.82,C,$2230.92
"Us Bank",,,11/20/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$9.78,$0.00,C,$2221.14
"Us Bank",,,11/20/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.99,$0.00,C,$2211.15
"Us Bank",,,11/20/2014,"Download from usbank.com. SQ *HIYAAA      San FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$2201.15
"Us Bank",,,11/20/2014,"Download from usbank.com. SPOONROCKET.COM 510-921-9929CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$17.40,$0.00,C,$2183.75
"Us Bank",,,11/20/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$30.50,$0.00,C,$2153.25
"Us Bank",,,11/21/2014,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1522.43,C,$3675.68
"Us Bank",,,11/21/2014,"Download from usbank.com. LYFT.COM THU AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$7.58,$0.00,C,$3668.10
"Us Bank",,,11/21/2014,"Download from usbank.com. BAL*SpoonRocket 510-9219929 CA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$8.70,$0.00,C,$3659.40
"Us Bank",,,11/21/2014,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.00,$0.00,C,$3650.40
"Us Bank",,,11/21/2014,"Download from usbank.com. EAT24.COM       866-3281123 CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.89,$0.00,C,$3640.51
"Us Bank",,,11/21/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$19.55,$0.00,C,$3620.96
"Us Bank",,,11/21/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$21.99,$0.00,C,$3598.97
"Us Bank",,,11/21/2014,"Download from usbank.com. WALGREENS 500 GESAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$22.04,$0.00,C,$3576.93
"Us Bank",,,11/24/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$4.65,$0.00,C,$3572.28
"Us Bank",,,11/24/2014,"Download from usbank.com. SQ *BLUE BOTTLE San FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$3567.28
"Us Bank",,,11/24/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$7.56,$0.00,C,$3559.72
"Us Bank",,,11/24/2014,"Download from usbank.com. LYFT.COM SAT AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$8.03,$0.00,C,$3551.69
"Us Bank",,,11/24/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$9.99,$0.00,C,$3541.70
"Us Bank",,,11/24/2014,"Download from usbank.com. Spotify USA     877-778-1161NY","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$9.99,$0.00,C,$3531.71
"Us Bank",,,11/24/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$3521.71
"Us Bank",,,11/24/2014,"Download from usbank.com. LYFT.COM SAT AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$10.30,$0.00,C,$3511.41
"Us Bank",,,11/24/2014,"Download from usbank.com. BITE            SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$12.66,$0.00,C,$3498.75
"Us Bank",,,11/24/2014,"Download from usbank.com. LYFT.COM SAT AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$13.17,$0.00,C,$3485.58
"Us Bank",,,11/24/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$15.00,$0.00,C,$3470.58
"Us Bank",,,11/24/2014,"Download from usbank.com. TWENTY FIVE LUSKSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$16.83,$0.00,C,$3453.75
"Us Bank",,,11/24/2014,"Download from usbank.com. BOUDIN MACYS 424SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.21,$0.00,C,$3433.54
"Us Bank",,,11/24/2014,"Download from usbank.com. BITE            SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$20.35,$0.00,C,$3413.19
"Us Bank",,,11/24/2014,"Download from usbank.com. BAR BASIC       SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$31.00,$0.00,C,$3382.19
"Us Bank",,,11/24/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$36.95,$0.00,C,$3345.24
"Us Bank",,,11/24/2014,"Download from usbank.com. URBAN OUTFITTER SAN FRANCISCCA","Everyday Expenses:Clothing","Everyday Expenses","Clothing",,$43.49,$0.00,C,$3301.75
"Us Bank",,,11/24/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$82.57,$0.00,C,$3219.18
"Us Bank",,,11/24/2014,"Download from usbank.com. MODCLOTH INC.   888-4959699 CA","Everyday Expenses:Clothing","Everyday Expenses","Clothing",,$83.54,$0.00,C,$3135.64
"Us Bank",,,11/24/2014,"Download from usbank.com. TARGET T2766    SAN FRANCISCCA","Savings Goals:House Stuff","Savings Goals","House Stuff",,$85.95,$0.00,C,$3049.69
"Us Bank",,,11/24/2014,"Download from usbank.com. NOB HILL CAT CLISAN FRANCISCCA","Everyday Expenses:Misc","Everyday Expenses","Misc",,$361.28,$0.00,C,$2688.41
"Us Bank",,,11/24/2014,"Download from usbank.com. SOUTHWES    5262800-435-9792TX","Savings Goals:Vacation & Travel","Savings Goals","Vacation & Travel",,$808.40,$0.00,C,$1880.01
"Us Bank",,,11/25/2014,"Download from usbank.com.","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$6.95,C,$1886.96
"Us Bank",,,11/25/2014,"Download from usbank.com.","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$6.95,$0.00,C,$1880.01
"Us Bank",,,11/25/2014,"Download from usbank.com. LYFT.COM MON AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$6.99,$0.00,C,$1873.02
"Us Bank",,,11/25/2014,"Download from usbank.com. HLU*Hulu 2274453HULU.COM/BILCA","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$7.99,$0.00,C,$1865.03
"Us Bank",,,11/25/2014,"Download from usbank.com. AMC THEATRES ONL888-440-4262KS","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$24.58,$0.00,C,$1840.45
"Us Bank",,,11/26/2014,"Download from usbank.com. TACQUERIA DOS AMSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$17.39,$0.00,C,$1823.06
"Us Bank",,,11/26/2014,"Download from usbank.com. WHOLEFDS FRK 100San FranciscCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$28.89,$0.00,C,$1794.17
"Us Bank",,,11/26/2014,"Download from usbank.com. SAFEWAY STORE  2SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$33.30,$0.00,C,$1760.87
"Us Bank",,,11/26/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$64.56,$0.00,C,$1696.31
"Us Bank",,,11/26/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$1546.31
"Us Bank",,,11/28/2014,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1965.99,C,$3512.30
"Us Bank",,,11/28/2014,"Download from usbank.com. AMAZON DIG551469","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$1.40,C,$3513.70
"Us Bank",,,11/28/2014,"Download from usbank.com. SUTTER FINE FOODSAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$7.93,$0.00,C,$3505.77
"Us Bank",,,11/28/2014,"Download from usbank.com. PAYPAL","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$10.00,$0.00,C,$3495.77
"Us Bank",,,11/28/2014,"Download from usbank.com. PAYPAL",,,,,$16.75,$0.00,C,$3479.02
"Us Bank",,,11/28/2014,"Download from usbank.com. PAYPAL",,,,,$16.75,$0.00,C,$3462.27
"Us Bank",,,11/28/2014,"Download from usbank.com. THE OWL TREE    SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$24.75,$0.00,C,$3437.52
"Us Bank",,,11/28/2014,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$27.85,$0.00,C,$3409.67
"Us Bank",,,11/28/2014,"Download from usbank.com. EAT24.COM       EAT24HOURS.CCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$29.46,$0.00,C,$3380.21
"Us Bank",,,11/28/2014,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$38.31,$0.00,C,$3341.90
"Us Bank",,,11/28/2014,"Download from usbank.com. MODCLOTH INC.   888-4959699 CA","Everyday Expenses:Clothing","Everyday Expenses","Clothing",,$263.71,$0.00,C,$3078.19
"Us Bank",,,12/01/2014,"Download from usbank.com. SQ *BOB'S DONUTSSan FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$2.70,$0.00,C,$3075.49
"Us Bank",,,12/01/2014,"Download from usbank.com. KOZY KAR        SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$3.00,$0.00,C,$3072.49
"Us Bank",,,12/01/2014,"Download from usbank.com. BART-POWELL     SAN FRANCISCCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$4.45,$0.00,C,$3068.04
"Us Bank",,,12/01/2014,"Download from usbank.com. Acorns Investmen","Savings Goals:Savings","Savings Goals","Savings",,$5.00,$0.00,C,$3063.04
"Us Bank",,,12/01/2014,"Download from usbank.com. Audible US      888-283-5051NJ","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$6.85,$0.00,C,$3056.19
"Us Bank",,,12/01/2014,"Download from usbank.com. PAYPAL",,,,,$16.75,$0.00,C,$3039.44
"Us Bank",,,12/01/2014,"Download from usbank.com. KOZY KAR        SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$17.00,$0.00,C,$3022.44
"Us Bank",,,12/01/2014,"Download from usbank.com. SQ *ANOTHER CAFESan FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$21.24,$0.00,C,$3001.20
"Us Bank",,,12/01/2014,"Download from usbank.com. LYFT.COM SAT AT 855-280-0278CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$29.69,$0.00,C,$2971.51
"Us Bank",,,12/01/2014,"Download from usbank.com. MET CAS INS CO","Monthly Bills:Car Insurance","Monthly Bills","Car Insurance",,$49.00,$0.00,C,$2922.51
"Us Bank",,,12/01/2014,"Download from usbank.com. SUSHI ROCK      SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$58.26,$0.00,C,$2864.25
"Us Bank",,,12/01/2014,"Download from usbank.com. TRADER JOE'S #20SAN FRANCISCCA","Everyday Expenses:Groceries","Everyday Expenses","Groceries",,$70.41,$0.00,C,$2793.84
"Us Bank",,,12/01/2014,"Download from usbank.com. BARCLAYS BANK DE","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$2643.84
"Us Bank",,,12/01/2014,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$1000.00,$0.00,C,$1643.84
"Us Bank",,,12/02/2014,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$0.00,$250.00,C,$1893.84
"Us Bank",,,12/02/2014,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$7.56,$0.00,C,$1886.28
"Us Bank",,,12/02/2014,"Download from usbank.com. TENDER GREENS   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$11.31,$0.00,C,$1874.97
"Us Bank",,,12/02/2014,"Download from usbank.com.","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$12.50,$0.00,C,$1862.47
"Us Bank",,,12/02/2014,"Download from usbank.com. THE GROVE-HAYES SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$15.27,$0.00,C,$1847.20
"Us Bank",,,12/02/2014,"Download from usbank.com. Mosser Companies","Monthly Bills:Rent","Monthly Bills","Rent",,$1582.72,$0.00,C,$264.48
"Us Bank",,,12/03/2014,"Download from usbank.com. PAYPAL","Income:Available this month","Income","Available this month",,$0.00,$387.62,C,$652.10
"Us Bank",,,12/03/2014,"Download from usbank.com. BARRY`S BOOTCAMP415-546-3996CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$2.00,$0.00,C,$650.10
"Us Bank",,,12/03/2014,"Download from usbank.com. BOURBON AND BRANSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$44.47,$0.00,C,$605.63
"Us Bank",,,12/03/2014,"Download from usbank.com. HOG ISLAND OYSTESAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$52.93,$0.00,C,$552.70
"Us Bank",,,12/03/2014,"Download from usbank.com. CLASSPASS.COM CL888-493-5953NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$99.00,$0.00,C,$453.70
"Us Bank",,,12/04/2014,"Download from usbank.com. Apple","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$12.60,C,$466.30
"Us Bank",,,12/04/2014,"Download from usbank.com. SQ *BLUE BOTTLE San FranciscCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$5.00,$0.00,C,$461.30
"Us Bank",,,12/04/2014,"Download from usbank.com. THE MELT-NEW MONSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.30,$0.00,C,$453.00
"Us Bank",,,12/04/2014,"Download from usbank.com. Acorns Investmen","Savings Goals:Savings","Savings Goals","Savings",,$11.89,$0.00,C,$441.11
"Us Bank",,,12/04/2014,"Download from usbank.com. Audible US      888-283-5051NJ","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$17.15,$0.00,C,$423.96
"Us Bank",,,12/04/2014,"Download from usbank.com. AMAZON MKTPLACE AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$23.33,$0.00,C,$400.63
